ligand,receptor,pathway,signaling_type,version
WNT2B,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT2B,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT3A,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT4,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT6,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7A,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT7B,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8A,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT8B,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9A,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD1_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD10_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD2_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD3_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD4_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD5_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD6_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD7_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD8_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT9B,FZD9_LRP6,WNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD1,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD10,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD2,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD3,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD4,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD5,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD6,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD7,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD8,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,FZD9,ncWNT,Secreted Signaling,CellChatDB v1
WNT5A,MCAM,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD1,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD10,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD2,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD3,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD4,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD5,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD6,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD7,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD8,ncWNT,Secreted Signaling,CellChatDB v1
WNT5B,FZD9,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD1,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD10,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD2,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD3,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD4,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD5,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD6,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD7,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD8,ncWNT,Secreted Signaling,CellChatDB v1
WNT11,FZD9,ncWNT,Secreted Signaling,CellChatDB v1
EGF,EGFR,EGF,Secreted Signaling,CellChatDB v1
EGF,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
TGFA,EGFR,EGF,Secreted Signaling,CellChatDB v1
TGFA,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
AREG,EGFR,EGF,Secreted Signaling,CellChatDB v1
AREG,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
BTC,EGFR,EGF,Secreted Signaling,CellChatDB v1
BTC,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
BTC,ERBB4,EGF,Secreted Signaling,CellChatDB v1
BTC,ERBB2_ERBB4,EGF,Secreted Signaling,CellChatDB v1
HBEGF,EGFR,EGF,Secreted Signaling,CellChatDB v1
HBEGF,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
HBEGF,ERBB4,EGF,Secreted Signaling,CellChatDB v1
HBEGF,ERBB2_ERBB4,EGF,Secreted Signaling,CellChatDB v1
EREG,EGFR,EGF,Secreted Signaling,CellChatDB v1
EREG,ERBB2_EGFR,EGF,Secreted Signaling,CellChatDB v1
EREG,ERBB4,EGF,Secreted Signaling,CellChatDB v1
EREG,ERBB2_ERBB4,EGF,Secreted Signaling,CellChatDB v1
NRG1,ERBB3,NRG,Secreted Signaling,CellChatDB v1
NRG1,ERBB3_ERBB2,NRG,Secreted Signaling,CellChatDB v1
NRG1,ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG1,ERBB2_ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG2,ERBB3,NRG,Secreted Signaling,CellChatDB v1
NRG2,ERBB3_ERBB2,NRG,Secreted Signaling,CellChatDB v1
NRG2,ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG2,ERBB2_ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG3,ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG3,ERBB2_ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG4,ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG4,ERBB2_ERBB4,NRG,Secreted Signaling,CellChatDB v1
NRG1,ITGAV_ITGB3,NRG,Secreted Signaling,CellChatDB v1
FGF1,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF1,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF1,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF1,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF2,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF2,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF2,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF2,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF4,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF4,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF4,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF4,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF5,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF5,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF5,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF5,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF6,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF6,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF6,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF6,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF7,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF7,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF3,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF3,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF10,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF10,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF22,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF8,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF8,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF8,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF8,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF17,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF17,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF17,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF17,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF18,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF18,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF18,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF18,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF9,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF9,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF9,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF9,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF20,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF20,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF20,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF20,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF16,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF16,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF16,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF16,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF19,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF19,FGFR2,FGF,Secreted Signaling,CellChatDB v1
FGF19,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF19,FGFR4,FGF,Secreted Signaling,CellChatDB v1
FGF21,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF21,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF23,FGFR1,FGF,Secreted Signaling,CellChatDB v1
FGF23,FGFR3,FGF,Secreted Signaling,CellChatDB v1
FGF23,FGFR4,FGF,Secreted Signaling,CellChatDB v1
PDGFA,PDGFRA,PDGF,Secreted Signaling,CellChatDB v1
PDGFA,PDGFRB,PDGF,Secreted Signaling,CellChatDB v1
PDGFB,PDGFRA,PDGF,Secreted Signaling,CellChatDB v1
PDGFB,PDGFRB,PDGF,Secreted Signaling,CellChatDB v1
PDGFC,PDGFRA,PDGF,Secreted Signaling,CellChatDB v1
PDGFD,PDGFRB,PDGF,Secreted Signaling,CellChatDB v1
VEGFA,FLT1,VEGF,Secreted Signaling,CellChatDB v1
VEGFA,KDR,VEGF,Secreted Signaling,CellChatDB v1
VEGFB,FLT1,VEGF,Secreted Signaling,CellChatDB v1
VEGFC,FLT4,VEGF,Secreted Signaling,CellChatDB v1
VEGFC,KDR,VEGF,Secreted Signaling,CellChatDB v1
VEGFD,FLT4,VEGF,Secreted Signaling,CellChatDB v1
VEGFD,KDR,VEGF,Secreted Signaling,CellChatDB v1
PGF,FLT1,VEGF,Secreted Signaling,CellChatDB v1
VEGFA,FLT1_KDR,VEGF,Secreted Signaling,CellChatDB v1
VEGFC,FLT4_KDR,VEGF,Secreted Signaling,CellChatDB v1
VEGFD,FLT4_KDR,VEGF,Secreted Signaling,CellChatDB v1
IGF1,IGF1R,IGF,Secreted Signaling,CellChatDB v1
IGF2,IGF1R,IGF,Secreted Signaling,CellChatDB v1
IGF2,IGF2R,IGF,Secreted Signaling,CellChatDB v1
IGF1,ITGAV_ITGB3,IGF,Secreted Signaling,CellChatDB v1
IGF1,ITGA6_ITGB4,IGF,Secreted Signaling,CellChatDB v1
IGF2,ITGAV_ITGB3,IGF,Secreted Signaling,CellChatDB v1
IGF2,ITGA6_ITGB4,IGF,Secreted Signaling,CellChatDB v1
IGFL3,IGFLR1,IGF,Secreted Signaling,CellChatDB v1
INS,INSR,INSULIN,Secreted Signaling,CellChatDB v1
APLN,APLNR,APELIN,Secreted Signaling,CellChatDB v1
DHH,PTCH1_SMO,HH,Secreted Signaling,CellChatDB v1
IHH,PTCH1_SMO,HH,Secreted Signaling,CellChatDB v1
SHH,PTCH1_SMO,HH,Secreted Signaling,CellChatDB v1
DHH,PTCH2_SMO,HH,Secreted Signaling,CellChatDB v1
IHH,PTCH2_SMO,HH,Secreted Signaling,CellChatDB v1
SHH,PTCH2_SMO,HH,Secreted Signaling,CellChatDB v1
CCL5,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL3,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL3L1,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL3L3,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL8,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL7,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL13,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL14,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL15,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL16,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL23,CCR1,CCL,Secreted Signaling,CellChatDB v1
CCL8,CCR2,CCL,Secreted Signaling,CellChatDB v1
CCL7,CCR2,CCL,Secreted Signaling,CellChatDB v1
CCL2,CCR2,CCL,Secreted Signaling,CellChatDB v1
CCL27,CCR2,CCL,Secreted Signaling,CellChatDB v1
CCL5,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL7,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL11,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL24,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL26,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL28,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL27,CCR3,CCL,Secreted Signaling,CellChatDB v1
CCL17,CCR4,CCL,Secreted Signaling,CellChatDB v1
CCL22,CCR4,CCL,Secreted Signaling,CellChatDB v1
CCL5,CCR4,CCL,Secreted Signaling,CellChatDB v1
CCL4,CCR5,CCL,Secreted Signaling,CellChatDB v1
CCL5,CCR5,CCL,Secreted Signaling,CellChatDB v1
CCL3,CCR5,CCL,Secreted Signaling,CellChatDB v1
CCL20,CCR6,CCL,Secreted Signaling,CellChatDB v1
CCL19,CCR7,CCL,Secreted Signaling,CellChatDB v1
CCL21,CCR7,CCL,Secreted Signaling,CellChatDB v1
CCL19,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL21,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL1,CCR8,CCL,Secreted Signaling,CellChatDB v1
CCL25,CCR9,CCL,Secreted Signaling,CellChatDB v1
CCL25,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL28,CCR10,CCL,Secreted Signaling,CellChatDB v1
CCL27,CCR10,CCL,Secreted Signaling,CellChatDB v1
CCL1,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL13,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL8,ACKR4,CCL,Secreted Signaling,CellChatDB v1
CCL1,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL2,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL5,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL8,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL13,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL14,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL16,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL18,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CXCL1,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL2,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL3,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL5,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL6,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL8,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL9,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL10,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL11,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL13,ACKR1,CXCL,Secreted Signaling,CellChatDB v1
CCL2,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL3,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL3L1,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL4,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL5,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL7,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL8,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL7,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL11,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL11,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL13,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL22,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL24,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL26,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL17,ACKR1,CCL,Secreted Signaling,CellChatDB v1
CCL14,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CCL17,ACKR2,CCL,Secreted Signaling,CellChatDB v1
CXCL1,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL2,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL3,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL5,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL6,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL1,CXCR1,CXCL,Secreted Signaling,CellChatDB v1
CXCL1,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
CXCL2,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
CXCL3,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
CXCL5,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
CXCL6,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
CXCL8,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
PPBP,CXCR2,CXCL,Secreted Signaling,CellChatDB v1
PF4V1,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL9,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL10,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL11,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL13,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
PF4,CXCR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL12,CXCR4,CXCL,Secreted Signaling,CellChatDB v1
CXCL11,ACKR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL12,ACKR3,CXCL,Secreted Signaling,CellChatDB v1
CXCL13,CXCR5,CXCL,Secreted Signaling,CellChatDB v1
CXCL16,CXCR6,CXCL,Secreted Signaling,CellChatDB v1
MIF,CD74_CXCR4,MIF,Secreted Signaling,CellChatDB v1
MIF,CD44_CD74,MIF,Secreted Signaling,CellChatDB v1
MIF,CXCR2_CD74,MIF,Secreted Signaling,CellChatDB v1
MIF,ACKR3,MIF,Secreted Signaling,CellChatDB v1
CX3CL1,CX3CR1,CX3C,Secreted Signaling,CellChatDB v1
XCL1,XCR1,XCR,Secreted Signaling,CellChatDB v1
XCL2,XCR1,XCR,Secreted Signaling,CellChatDB v1
IL2,IL2RA_IL2RB_IL2RG,IL2,Secreted Signaling,CellChatDB v1
IL2,IL2RB_IL2RG,IL2,Secreted Signaling,CellChatDB v1
IL4,IL2RG_IL4R,IL2,Secreted Signaling,CellChatDB v1
IL7,IL2RG_IL7R,IL2,Secreted Signaling,CellChatDB v1
IL9,IL2RG_IL9R,IL2,Secreted Signaling,CellChatDB v1
IL15,IL15RA_IL2RB_IL2RG,IL2,Secreted Signaling,CellChatDB v1
IL21,IL2RG_IL21R,IL2,Secreted Signaling,CellChatDB v1
TSLP,CRLF2_IL7R,IL2,Secreted Signaling,CellChatDB v1
IL3,IL3RA_CSF2RB,IL4,Secreted Signaling,CellChatDB v1
IL5,CSF2RB_IL5RA,IL4,Secreted Signaling,CellChatDB v1
CSF2,CSF2RB_CSF2RA,IL4,Secreted Signaling,CellChatDB v1
IL4,IL4R,IL4,Secreted Signaling,CellChatDB v1
IL4,IL13RA1_IL4R,IL4,Secreted Signaling,CellChatDB v1
IL4,IL13RA2_IL4R,IL4,Secreted Signaling,CellChatDB v1
IL13,IL13RA1_IL4R,IL4,Secreted Signaling,CellChatDB v1
IL13,IL13RA2_IL4R,IL4,Secreted Signaling,CellChatDB v1
IL13,IL13RA1,IL4,Secreted Signaling,CellChatDB v1
IL13,IL13RA2,IL4,Secreted Signaling,CellChatDB v1
IL6,IL6ST_IL6R,IL6,Secreted Signaling,CellChatDB v1
IL11,IL11RA_IL6ST,IL6,Secreted Signaling,CellChatDB v1
"IL12B, IL12A",IL12RB1_IL12RB2,IL12,Secreted Signaling,CellChatDB v1
"IL12B, IL23A",IL12RB1_IL23R,IL12,Secreted Signaling,CellChatDB v1
"IL27, EBI3",IL27RA_IL6ST,IL12,Secreted Signaling,CellChatDB v1
IL31,IL31RA_OSMR,IL6,Secreted Signaling,CellChatDB v1
CNTF,IL6ST_LIFR_CNTFR,LIFR,Secreted Signaling,CellChatDB v1
